id,created_at,text,retweet_count,tweet.retweeted
841431730342907905,2017-03-13 23:32:12,Top Five Creepiest Mysterious &amp; Unexplained Videos On The Internet 5 Cre... https://t.co/cXOsLhvqs7 via @YouTube,0,False
