id,created_at,text,retweet_count,tweet.retweeted
850390221279690753,2017-04-07 16:50:02,"8,491 #Citibikes are available in 20,298 active docks: 3,952 in #Manhattan, 2,064 in #Brooklyn, 186 in #Queens, &amp; 211 in #NJ",0,False
850387703925534720,2017-04-07 16:40:02,"8,504 #Citibikes are available in 20,298 active docks: 3,942 in #Manhattan, 2,067 in #Brooklyn, 187 in #Queens, &amp; 207 in #NJ",0,False
850385186357432321,2017-04-07 16:30:02,"8,471 #Citibikes are available in 20,298 active docks: 3,933 in #Manhattan, 2,050 in #Brooklyn, 187 in #Queens, &amp; 210 in #NJ",0,False
850382672543322113,2017-04-07 16:20:03,"8,458 #Citibikes are available in 20,298 active docks: 3,892 in #Manhattan, 2,053 in #Brooklyn, 185 in #Queens, &amp; 212 in #NJ",0,False
850380153540800513,2017-04-07 16:10:02,"8,482 #Citibikes are available in 20,298 active docks: 3,930 in #Manhattan, 2,047 in #Brooklyn, 187 in #Queens, &amp; 212 in #NJ",0,False
850377640301219840,2017-04-07 16:00:03,"8,435 #Citibikes are available in 20,298 active docks: 3,909 in #Manhattan, 2,030 in #Brooklyn, 186 in #Queens, &amp; 214 in #NJ",0,False
850375118794760192,2017-04-07 15:50:02,"8,368 #Citibikes are available in 20,275 active docks: 3,838 in #Manhattan, 2,028 in #Brooklyn, 185 in #Queens, &amp; 213 in #NJ",0,False
850372605328732161,2017-04-07 15:40:02,"8,400 #Citibikes are available in 20,275 active docks: 3,863 in #Manhattan, 2,031 in #Brooklyn, 182 in #Queens, &amp; 211 in #NJ",0,False
850370086846291971,2017-04-07 15:30:02,"8,458 #Citibikes are available in 20,275 active docks: 3,891 in #Manhattan, 2,043 in #Brooklyn, 182 in #Queens, &amp; 213 in #NJ",0,False
850367569311739904,2017-04-07 15:20:02,"8,482 #Citibikes are available in 20,275 active docks: 3,899 in #Manhattan, 2,045 in #Brooklyn, 182 in #Queens, &amp; 213 in #NJ",0,False
850365051919794179,2017-04-07 15:10:02,"8,460 #Citibikes are available in 20,275 active docks: 3,886 in #Manhattan, 2,039 in #Brooklyn, 181 in #Queens, &amp; 208 in #NJ",0,False
850362538877472770,2017-04-07 15:00:02,"8,471 #Citibikes are available in 20,275 active docks: 3,889 in #Manhattan, 2,046 in #Brooklyn, 179 in #Queens, &amp; 210 in #NJ",0,False
850360020936138752,2017-04-07 14:50:02,"8,500 #Citibikes are available in 20,275 active docks: 3,912 in #Manhattan, 2,060 in #Brooklyn, 178 in #Queens, &amp; 210 in #NJ",0,False
850357505809100802,2017-04-07 14:40:02,"8,498 #Citibikes are available in 20,275 active docks: 3,896 in #Manhattan, 2,058 in #Brooklyn, 180 in #Queens, &amp; 210 in #NJ",0,False
850354988794740736,2017-04-07 14:30:02,"8,528 #Citibikes are available in 20,275 active docks: 3,924 in #Manhattan, 2,068 in #Brooklyn, 178 in #Queens, &amp; 209 in #NJ",0,False
850352471297978369,2017-04-07 14:20:02,"8,419 #Citibikes are available in 20,298 active docks: 3,823 in #Manhattan, 2,062 in #Brooklyn, 178 in #Queens, &amp; 207 in #NJ",0,False
850349957123104768,2017-04-07 14:10:03,"8,378 #Citibikes are available in 20,298 active docks: 3,788 in #Manhattan, 2,061 in #Brooklyn, 178 in #Queens, &amp; 208 in #NJ",0,False
850347438783254528,2017-04-07 14:00:02,"8,300 #Citibikes are available in 20,298 active docks: 3,728 in #Manhattan, 2,063 in #Brooklyn, 178 in #Queens, &amp; 208 in #NJ",0,False
850344922934890496,2017-04-07 13:50:02,"8,241 #Citibikes are available in 20,298 active docks: 3,657 in #Manhattan, 2,071 in #Brooklyn, 177 in #Queens, &amp; 213 in #NJ",0,False
850342404939034626,2017-04-07 13:40:02,"8,240 #Citibikes are available in 20,298 active docks: 3,650 in #Manhattan, 2,065 in #Brooklyn, 174 in #Queens, &amp; 212 in #NJ",0,False
850339887958167557,2017-04-07 13:30:02,"8,140 #Citibikes are available in 20,298 active docks: 3,581 in #Manhattan, 2,063 in #Brooklyn, 167 in #Queens, &amp; 197 in #NJ",0,False
850337369739997188,2017-04-07 13:20:02,"8,054 #Citibikes are available in 20,298 active docks: 3,518 in #Manhattan, 2,058 in #Brooklyn, 148 in #Queens, &amp; 198 in #NJ",0,False
850334856882114560,2017-04-07 13:10:02,"8,126 #Citibikes are available in 20,298 active docks: 3,527 in #Manhattan, 2,082 in #Brooklyn, 148 in #Queens, &amp; 205 in #NJ",0,False
850332338814930944,2017-04-07 13:00:02,"8,038 #Citibikes are available in 20,298 active docks: 3,392 in #Manhattan, 2,068 in #Brooklyn, 144 in #Queens, &amp; 205 in #NJ",0,False
850329823230775297,2017-04-07 12:50:02,"7,961 #Citibikes are available in 20,298 active docks: 3,293 in #Manhattan, 2,082 in #Brooklyn, 148 in #Queens, &amp; 193 in #NJ",0,False
850327306107277312,2017-04-07 12:40:02,"8,015 #Citibikes are available in 20,298 active docks: 3,329 in #Manhattan, 2,091 in #Brooklyn, 145 in #Queens, &amp; 186 in #NJ",0,False
850324789457817600,2017-04-07 12:30:02,"8,143 #Citibikes are available in 20,298 active docks: 3,387 in #Manhattan, 2,082 in #Brooklyn, 149 in #Queens, &amp; 187 in #NJ",0,False
850322271474524160,2017-04-07 12:20:02,"8,256 #Citibikes are available in 20,298 active docks: 3,445 in #Manhattan, 2,102 in #Brooklyn, 144 in #Queens, &amp; 192 in #NJ",0,False
850319754527223809,2017-04-07 12:10:02,"8,332 #Citibikes are available in 20,298 active docks: 3,467 in #Manhattan, 2,098 in #Brooklyn, 144 in #Queens, &amp; 191 in #NJ",0,False
850317248556355585,2017-04-07 12:00:04,"8,378 #Citibikes are available in 20,298 active docks: 3,434 in #Manhattan, 2,138 in #Brooklyn, 146 in #Queens, &amp; 196 in #NJ",0,False
850314722826215425,2017-04-07 11:50:02,"8,391 #Citibikes are available in 20,298 active docks: 3,399 in #Manhattan, 2,147 in #Brooklyn, 145 in #Queens, &amp; 199 in #NJ",0,False
850312205581078529,2017-04-07 11:40:02,"8,515 #Citibikes are available in 20,298 active docks: 3,455 in #Manhattan, 2,165 in #Brooklyn, 144 in #Queens, &amp; 200 in #NJ",0,False
850309691213217793,2017-04-07 11:30:03,"8,570 #Citibikes are available in 20,298 active docks: 3,461 in #Manhattan, 2,180 in #Brooklyn, 143 in #Queens, &amp; 196 in #NJ",0,False
850307173238398976,2017-04-07 11:20:02,"8,574 #Citibikes are available in 20,298 active docks: 3,487 in #Manhattan, 2,174 in #Brooklyn, 140 in #Queens, &amp; 187 in #NJ",0,False
850304656593084417,2017-04-07 11:10:02,"8,612 #Citibikes are available in 20,298 active docks: 3,505 in #Manhattan, 2,185 in #Brooklyn, 140 in #Queens, &amp; 193 in #NJ",0,False
850302142716018688,2017-04-07 11:00:03,"8,659 #Citibikes are available in 20,298 active docks: 3,527 in #Manhattan, 2,199 in #Brooklyn, 140 in #Queens, &amp; 194 in #NJ",0,False
850299624023879680,2017-04-07 10:50:02,"8,668 #Citibikes are available in 20,298 active docks: 3,540 in #Manhattan, 2,201 in #Brooklyn, 139 in #Queens, &amp; 188 in #NJ",0,False
850297107449864192,2017-04-07 10:40:02,"8,694 #Citibikes are available in 20,298 active docks: 3,556 in #Manhattan, 2,204 in #Brooklyn, 139 in #Queens, &amp; 188 in #NJ",0,False
850294590355722241,2017-04-07 10:30:02,"8,734 #Citibikes are available in 20,298 active docks: 3,587 in #Manhattan, 2,214 in #Brooklyn, 139 in #Queens, &amp; 190 in #NJ",0,False
850292072401776640,2017-04-07 10:20:02,"8,768 #Citibikes are available in 20,298 active docks: 3,615 in #Manhattan, 2,214 in #Brooklyn, 139 in #Queens, &amp; 191 in #NJ",0,False
850289558495408129,2017-04-07 10:10:03,"8,768 #Citibikes are available in 20,298 active docks: 3,618 in #Manhattan, 2,211 in #Brooklyn, 139 in #Queens, &amp; 184 in #NJ",0,False
850287040419811329,2017-04-07 10:00:02,"8,760 #Citibikes are available in 20,298 active docks: 3,614 in #Manhattan, 2,210 in #Brooklyn, 138 in #Queens, &amp; 184 in #NJ",0,False
850284522474283008,2017-04-07 09:50:02,"8,783 #Citibikes are available in 20,298 active docks: 3,619 in #Manhattan, 2,227 in #Brooklyn, 139 in #Queens, &amp; 187 in #NJ",0,False
850282009758846976,2017-04-07 09:40:03,"8,790 #Citibikes are available in 20,298 active docks: 3,623 in #Manhattan, 2,230 in #Brooklyn, 139 in #Queens, &amp; 187 in #NJ",0,False
850279489875582977,2017-04-07 09:30:02,"8,812 #Citibikes are available in 20,298 active docks: 3,647 in #Manhattan, 2,232 in #Brooklyn, 139 in #Queens, &amp; 187 in #NJ",0,False
850276974719246337,2017-04-07 09:20:02,"8,802 #Citibikes are available in 20,298 active docks: 3,650 in #Manhattan, 2,223 in #Brooklyn, 139 in #Queens, &amp; 185 in #NJ",0,False
850274459156074499,2017-04-07 09:10:03,"8,801 #Citibikes are available in 20,298 active docks: 3,655 in #Manhattan, 2,224 in #Brooklyn, 139 in #Queens, &amp; 186 in #NJ",0,False
850271944226119680,2017-04-07 09:00:03,"8,797 #Citibikes are available in 20,298 active docks: 3,654 in #Manhattan, 2,219 in #Brooklyn, 139 in #Queens, &amp; 185 in #NJ",0,False
850269421813735424,2017-04-07 08:50:02,"8,783 #Citibikes are available in 20,298 active docks: 3,645 in #Manhattan, 2,213 in #Brooklyn, 139 in #Queens, &amp; 185 in #NJ",0,False
850266908578332673,2017-04-07 08:40:02,"8,791 #Citibikes are available in 20,298 active docks: 3,653 in #Manhattan, 2,211 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850264393619169284,2017-04-07 08:30:03,"8,787 #Citibikes are available in 20,298 active docks: 3,654 in #Manhattan, 2,205 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850261874415357953,2017-04-07 08:20:02,"8,789 #Citibikes are available in 20,298 active docks: 3,654 in #Manhattan, 2,208 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850259360718635008,2017-04-07 08:10:03,"8,787 #Citibikes are available in 20,298 active docks: 3,652 in #Manhattan, 2,208 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850256845214064641,2017-04-07 08:00:03,"8,795 #Citibikes are available in 20,298 active docks: 3,654 in #Manhattan, 2,213 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850254325066510340,2017-04-07 07:50:02,"8,799 #Citibikes are available in 20,298 active docks: 3,653 in #Manhattan, 2,218 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850251807490064384,2017-04-07 07:40:02,"8,802 #Citibikes are available in 20,298 active docks: 3,653 in #Manhattan, 2,222 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850249292493209601,2017-04-07 07:30:02,"8,797 #Citibikes are available in 20,298 active docks: 3,650 in #Manhattan, 2,221 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850246778033131520,2017-04-07 07:20:03,"8,800 #Citibikes are available in 20,298 active docks: 3,653 in #Manhattan, 2,223 in #Brooklyn, 139 in #Queens, &amp; 182 in #NJ",0,False
850244258141360128,2017-04-07 07:10:02,"8,801 #Citibikes are available in 20,298 active docks: 3,646 in #Manhattan, 2,229 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850241743861579776,2017-04-07 07:00:03,"8,814 #Citibikes are available in 20,298 active docks: 3,651 in #Manhattan, 2,237 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850239226822008832,2017-04-07 06:50:03,"8,815 #Citibikes are available in 20,298 active docks: 3,646 in #Manhattan, 2,241 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850236708754817027,2017-04-07 06:40:02,"8,798 #Citibikes are available in 20,298 active docks: 3,630 in #Manhattan, 2,240 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850234192877166596,2017-04-07 06:30:02,"8,801 #Citibikes are available in 20,298 active docks: 3,631 in #Manhattan, 2,241 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850231675137085441,2017-04-07 06:20:02,"8,771 #Citibikes are available in 20,298 active docks: 3,605 in #Manhattan, 2,238 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850229161561997313,2017-04-07 06:10:03,"8,767 #Citibikes are available in 20,298 active docks: 3,596 in #Manhattan, 2,245 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850226644774076417,2017-04-07 06:00:03,"8,759 #Citibikes are available in 20,298 active docks: 3,590 in #Manhattan, 2,243 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850224129026408448,2017-04-07 05:50:03,"8,752 #Citibikes are available in 20,298 active docks: 3,581 in #Manhattan, 2,242 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850221609042427904,2017-04-07 05:40:02,"8,755 #Citibikes are available in 20,298 active docks: 3,583 in #Manhattan, 2,243 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850219093378555906,2017-04-07 05:30:02,"8,735 #Citibikes are available in 20,298 active docks: 3,567 in #Manhattan, 2,240 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850216577307770880,2017-04-07 05:20:02,"8,730 #Citibikes are available in 20,298 active docks: 3,561 in #Manhattan, 2,243 in #Brooklyn, 139 in #Queens, &amp; 182 in #NJ",0,False
850214062331801601,2017-04-07 05:10:03,"8,708 #Citibikes are available in 20,298 active docks: 3,552 in #Manhattan, 2,237 in #Brooklyn, 139 in #Queens, &amp; 181 in #NJ",0,False
850211543572557826,2017-04-07 05:00:02,"8,697 #Citibikes are available in 20,298 active docks: 3,542 in #Manhattan, 2,235 in #Brooklyn, 139 in #Queens, &amp; 182 in #NJ",0,False
850209028344995841,2017-04-07 04:50:03,"8,689 #Citibikes are available in 20,298 active docks: 3,534 in #Manhattan, 2,236 in #Brooklyn, 140 in #Queens, &amp; 182 in #NJ",0,False
850206510089031680,2017-04-07 04:40:02,"8,683 #Citibikes are available in 20,298 active docks: 3,537 in #Manhattan, 2,229 in #Brooklyn, 139 in #Queens, &amp; 183 in #NJ",0,False
850203995322818560,2017-04-07 04:30:03,"8,672 #Citibikes are available in 20,298 active docks: 3,532 in #Manhattan, 2,227 in #Brooklyn, 138 in #Queens, &amp; 183 in #NJ",0,False
850201476659990530,2017-04-07 04:20:02,"8,635 #Citibikes are available in 20,298 active docks: 3,529 in #Manhattan, 2,230 in #Brooklyn, 138 in #Queens, &amp; 183 in #NJ",0,False
850198962636169216,2017-04-07 04:10:03,"8,651 #Citibikes are available in 20,298 active docks: 3,527 in #Manhattan, 2,229 in #Brooklyn, 138 in #Queens, &amp; 183 in #NJ",0,False
850196701667221504,2017-04-07 04:01:04,"The past 24 hours of active #Citibikes across #NYC, #Manhattan, #Brooklyn, and #Queens https://t.co/jG9U4ii5kg",0,False
850196444900241411,2017-04-07 04:00:03,"8,636 #Citibikes are available in 20,298 active docks: 3,515 in #Manhattan, 2,227 in #Brooklyn, 136 in #Queens, &amp; 184 in #NJ",0,False
850193925986033665,2017-04-07 03:50:02,"8,622 #Citibikes are available in 20,298 active docks: 3,507 in #Manhattan, 2,227 in #Brooklyn, 136 in #Queens, &amp; 183 in #NJ",0,False
850191411614019585,2017-04-07 03:40:02,"8,623 #Citibikes are available in 20,298 active docks: 3,506 in #Manhattan, 2,228 in #Brooklyn, 136 in #Queens, &amp; 184 in #NJ",0,False
850188894134034433,2017-04-07 03:30:02,"8,613 #Citibikes are available in 20,298 active docks: 3,498 in #Manhattan, 2,225 in #Brooklyn, 136 in #Queens, &amp; 184 in #NJ",0,False
850186378445017089,2017-04-07 03:20:02,"8,611 #Citibikes are available in 20,298 active docks: 3,503 in #Manhattan, 2,221 in #Brooklyn, 137 in #Queens, &amp; 185 in #NJ",0,False
850183860516270081,2017-04-07 03:10:02,"8,580 #Citibikes are available in 20,298 active docks: 3,478 in #Manhattan, 2,221 in #Brooklyn, 137 in #Queens, &amp; 185 in #NJ",0,False
850181347259953152,2017-04-07 03:00:03,"8,567 #Citibikes are available in 20,298 active docks: 3,469 in #Manhattan, 2,217 in #Brooklyn, 137 in #Queens, &amp; 185 in #NJ",0,False
850178825765965824,2017-04-07 02:50:02,"8,578 #Citibikes are available in 20,298 active docks: 3,485 in #Manhattan, 2,221 in #Brooklyn, 138 in #Queens, &amp; 184 in #NJ",0,False
850176308135038976,2017-04-07 02:40:02,"8,568 #Citibikes are available in 20,298 active docks: 3,473 in #Manhattan, 2,221 in #Brooklyn, 139 in #Queens, &amp; 184 in #NJ",0,False
850173795394613248,2017-04-07 02:30:02,"8,547 #Citibikes are available in 20,298 active docks: 3,458 in #Manhattan, 2,232 in #Brooklyn, 139 in #Queens, &amp; 184 in #NJ",0,False
850171278795427841,2017-04-07 02:20:02,"8,545 #Citibikes are available in 20,298 active docks: 3,461 in #Manhattan, 2,230 in #Brooklyn, 139 in #Queens, &amp; 184 in #NJ",0,False
850168761428713472,2017-04-07 02:10:02,"8,496 #Citibikes are available in 20,267 active docks: 3,423 in #Manhattan, 2,218 in #Brooklyn, 138 in #Queens, &amp; 184 in #NJ",0,False
850166245718667264,2017-04-07 02:00:02,"8,503 #Citibikes are available in 20,267 active docks: 3,432 in #Manhattan, 2,213 in #Brooklyn, 138 in #Queens, &amp; 184 in #NJ",0,False
850163727550865409,2017-04-07 01:50:02,"8,514 #Citibikes are available in 20,267 active docks: 3,451 in #Manhattan, 2,215 in #Brooklyn, 139 in #Queens, &amp; 187 in #NJ",0,False
850161211941548033,2017-04-07 01:40:02,"8,510 #Citibikes are available in 20,267 active docks: 3,440 in #Manhattan, 2,214 in #Brooklyn, 139 in #Queens, &amp; 186 in #NJ",0,False
850158702246199296,2017-04-07 01:30:04,"8,469 #Citibikes are available in 20,267 active docks: 3,419 in #Manhattan, 2,196 in #Brooklyn, 138 in #Queens, &amp; 186 in #NJ",0,False
850156177233149952,2017-04-07 01:20:02,"8,460 #Citibikes are available in 20,267 active docks: 3,411 in #Manhattan, 2,187 in #Brooklyn, 138 in #Queens, &amp; 188 in #NJ",0,False
850153663121297408,2017-04-07 01:10:03,"8,458 #Citibikes are available in 20,267 active docks: 3,406 in #Manhattan, 2,183 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850151145247047682,2017-04-07 01:00:02,"8,470 #Citibikes are available in 20,267 active docks: 3,410 in #Manhattan, 2,177 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850148630803750912,2017-04-07 00:50:03,"8,428 #Citibikes are available in 20,267 active docks: 3,388 in #Manhattan, 2,168 in #Brooklyn, 140 in #Queens, &amp; 180 in #NJ",0,False
850146116050006016,2017-04-07 00:40:03,"8,404 #Citibikes are available in 20,267 active docks: 3,373 in #Manhattan, 2,169 in #Brooklyn, 139 in #Queens, &amp; 178 in #NJ",0,False
850143597123031041,2017-04-07 00:30:03,"8,412 #Citibikes are available in 20,267 active docks: 3,396 in #Manhattan, 2,169 in #Brooklyn, 141 in #Queens, &amp; 178 in #NJ",0,False
850141078678364160,2017-04-07 00:20:02,"8,439 #Citibikes are available in 20,267 active docks: 3,417 in #Manhattan, 2,169 in #Brooklyn, 139 in #Queens, &amp; 189 in #NJ",0,False
850138565380100096,2017-04-07 00:10:03,"8,447 #Citibikes are available in 20,267 active docks: 3,408 in #Manhattan, 2,180 in #Brooklyn, 143 in #Queens, &amp; 191 in #NJ",0,False
850136054359363587,2017-04-07 00:00:04,"8,389 #Citibikes are available in 20,244 active docks: 3,373 in #Manhattan, 2,172 in #Brooklyn, 144 in #Queens, &amp; 191 in #NJ",0,False
850133527840661510,2017-04-06 23:50:02,"8,366 #Citibikes are available in 20,244 active docks: 3,392 in #Manhattan, 2,142 in #Brooklyn, 142 in #Queens, &amp; 186 in #NJ",0,False
850131013447634944,2017-04-06 23:40:02,"8,316 #Citibikes are available in 20,244 active docks: 3,385 in #Manhattan, 2,128 in #Brooklyn, 142 in #Queens, &amp; 180 in #NJ",0,False
850128498937212928,2017-04-06 23:30:03,"8,257 #Citibikes are available in 20,244 active docks: 3,351 in #Manhattan, 2,100 in #Brooklyn, 141 in #Queens, &amp; 191 in #NJ",0,False
850125980719042562,2017-04-06 23:20:03,"8,219 #Citibikes are available in 20,244 active docks: 3,337 in #Manhattan, 2,091 in #Brooklyn, 141 in #Queens, &amp; 191 in #NJ",0,False
850123462895161344,2017-04-06 23:10:02,"8,210 #Citibikes are available in 20,244 active docks: 3,368 in #Manhattan, 2,084 in #Brooklyn, 140 in #Queens, &amp; 190 in #NJ",0,False
850120949185826817,2017-04-06 23:00:03,"8,213 #Citibikes are available in 20,244 active docks: 3,384 in #Manhattan, 2,082 in #Brooklyn, 139 in #Queens, &amp; 191 in #NJ",0,False
850118429218570240,2017-04-06 22:50:02,"8,203 #Citibikes are available in 20,244 active docks: 3,412 in #Manhattan, 2,071 in #Brooklyn, 136 in #Queens, &amp; 187 in #NJ",0,False
850115911889682436,2017-04-06 22:40:02,"8,172 #Citibikes are available in 20,244 active docks: 3,396 in #Manhattan, 2,078 in #Brooklyn, 132 in #Queens, &amp; 179 in #NJ",0,False
850113397953888256,2017-04-06 22:30:03,"8,087 #Citibikes are available in 20,244 active docks: 3,345 in #Manhattan, 2,056 in #Brooklyn, 134 in #Queens, &amp; 182 in #NJ",0,False
850110881765765120,2017-04-06 22:20:03,"8,083 #Citibikes are available in 20,244 active docks: 3,352 in #Manhattan, 2,053 in #Brooklyn, 132 in #Queens, &amp; 182 in #NJ",0,False
